tool,sample,known,rank,metric,value
singlem,marine4,40,genus,True positives,276
singlem,marine4,40,genus,False negatives,13
singlem,marine4,40,genus,False positives,18
singlem,marine4,40,genus,Completeness,0.955017301038062
singlem,marine4,40,genus,Purity,0.938775510204082
singlem,marine4,40,genus,F1 score,0.946826758147513
singlem,marine4,40,genus,Jaccard index,0.899022801302932
singlem,marine4,40,species,True positives,234
singlem,marine4,40,species,False negatives,40
singlem,marine4,40,species,False positives,43
singlem,marine4,40,species,Completeness,0.854014598540146
singlem,marine4,40,species,Purity,0.844765342960289
singlem,marine4,40,species,F1 score,0.849364791288566
singlem,marine4,40,species,Jaccard index,0.738170347003155
singlem,marine4,40,kingdom,L1 norm error,0.00860227058491011
singlem,marine4,40,phylum,L1 norm error,0.0254423433268923
singlem,marine4,40,class,L1 norm error,0.0328802656528384
singlem,marine4,40,order,L1 norm error,0.0504281956161175
singlem,marine4,40,family,L1 norm error,0.0771761091343271
singlem,marine4,40,genus,L1 norm error,0.160166309577719
singlem,marine4,40,species,L1 norm error,0.237050287715953
singlem,marine4,40,na,Weighted UniFrac error,0.00423095796467336
singlem,marine4,40,na,Unweighted UniFrac error,0.435087833933323
singlem,marine4,40,na,Weighted UniFrac (CAMI),0.591745781608756
singlem,marine4,40,na,Unweighted UniFrac (CAMI),1247
singlem,marine4,40,phylum,Sum of abundances,0.995733766888485
singlem,marine4,40,class,Sum of abundances,0.990730237951199
singlem,marine4,40,order,Sum of abundances,0.977515628150837
singlem,marine4,40,family,Sum of abundances,0.962536549707603
singlem,marine4,40,genus,Sum of abundances,0.883866454930429
singlem,marine4,40,species,Sum of abundances,0.634181538616657
singlem,marine4,40,phylum,Taxon counts,30
singlem,marine4,40,class,Taxon counts,55
singlem,marine4,40,order,Taxon counts,108
singlem,marine4,40,family,Taxon counts,184
singlem,marine4,40,genus,Taxon counts,294
singlem,marine4,40,species,Taxon counts,277
metaphlan,marine4,40,kingdom,Bray-Curtis distance,0.00764946673088774
metaphlan,marine4,40,phylum,Bray-Curtis distance,0.148827899447434
metaphlan,marine4,40,class,Bray-Curtis distance,0.188582506410031
metaphlan,marine4,40,order,Bray-Curtis distance,0.238692999279642
metaphlan,marine4,40,family,Bray-Curtis distance,0.315292709958654
metaphlan,marine4,40,genus,Bray-Curtis distance,0.361419118111452
metaphlan,marine4,40,species,Bray-Curtis distance,0.332181009313534
metaphlan,marine4,40,phylum,Shannon diversity,1.79458231811283
metaphlan,marine4,40,phylum,Shannon equitability,0.599046294608907
metaphlan,marine4,40,class,Shannon diversity,2.02864101493944
metaphlan,marine4,40,class,Shannon equitability,0.615516209513987
metaphlan,marine4,40,order,Shannon diversity,3.23136803615301
metaphlan,marine4,40,order,Shannon equitability,0.765816361038769
metaphlan,marine4,40,family,Shannon diversity,3.78556352117756
metaphlan,marine4,40,family,Shannon equitability,0.794923405362415
metaphlan,marine4,40,genus,Shannon diversity,4.18896628305459
metaphlan,marine4,40,genus,Shannon equitability,0.80410354498587
metaphlan,marine4,40,species,Shannon diversity,4.49150887404163
metaphlan,marine4,40,species,Shannon equitability,0.809984697336079
metaphlan,marine4,40,kingdom,True positives,2
metaphlan,marine4,40,kingdom,False negatives,0
metaphlan,marine4,40,kingdom,False positives,0
metaphlan,marine4,40,kingdom,Completeness,1
metaphlan,marine4,40,kingdom,Purity,1
metaphlan,marine4,40,kingdom,F1 score,1
metaphlan,marine4,40,kingdom,Jaccard index,1
metaphlan,marine4,40,phylum,True positives,20
metaphlan,marine4,40,phylum,False negatives,9
metaphlan,marine4,40,phylum,False positives,0
metaphlan,marine4,40,phylum,Completeness,0.689655172413793
metaphlan,marine4,40,phylum,Purity,1
metaphlan,marine4,40,phylum,F1 score,0.816326530612245
metaphlan,marine4,40,phylum,Jaccard index,0.689655172413793
metaphlan,marine4,40,class,True positives,27
metaphlan,marine4,40,class,False negatives,26
metaphlan,marine4,40,class,False positives,0
metaphlan,marine4,40,class,Completeness,0.509433962264151
metaphlan,marine4,40,class,Purity,1
metaphlan,marine4,40,class,F1 score,0.675
metaphlan,marine4,40,class,Jaccard index,0.509433962264151
metaphlan,marine4,40,order,True positives,68
metaphlan,marine4,40,order,False negatives,40
metaphlan,marine4,40,order,False positives,0
metaphlan,marine4,40,order,Completeness,0.62962962962963
metaphlan,marine4,40,order,Purity,1
metaphlan,marine4,40,order,F1 score,0.772727272727273
metaphlan,marine4,40,order,Jaccard index,0.62962962962963
metaphlan,marine4,40,family,True positives,117
metaphlan,marine4,40,family,False negatives,64
metaphlan,marine4,40,family,False positives,0
metaphlan,marine4,40,family,Completeness,0.646408839779006
metaphlan,marine4,40,family,Purity,1
metaphlan,marine4,40,family,F1 score,0.785234899328859
metaphlan,marine4,40,family,Jaccard index,0.646408839779006
metaphlan,marine4,40,genus,True positives,183
metaphlan,marine4,40,genus,False negatives,106
metaphlan,marine4,40,genus,False positives,0
metaphlan,marine4,40,genus,Completeness,0.633217993079585
metaphlan,marine4,40,genus,Purity,1
metaphlan,marine4,40,genus,F1 score,0.775423728813559
metaphlan,marine4,40,genus,Jaccard index,0.633217993079585
metaphlan,marine4,40,species,True positives,213
metaphlan,marine4,40,species,False negatives,61
metaphlan,marine4,40,species,False positives,43
metaphlan,marine4,40,species,Completeness,0.777372262773723
metaphlan,marine4,40,species,Purity,0.83203125
metaphlan,marine4,40,species,F1 score,0.803773584905661
metaphlan,marine4,40,species,Jaccard index,0.67192429022082
metaphlan,marine4,40,kingdom,L1 norm error,0.0152989334617755
metaphlan,marine4,40,phylum,L1 norm error,0.297655798894869
metaphlan,marine4,40,class,L1 norm error,0.377165012820062
metaphlan,marine4,40,order,L1 norm error,0.477385998559285
metaphlan,marine4,40,family,L1 norm error,0.629517427479227
metaphlan,marine4,40,genus,L1 norm error,0.713042561203918
metaphlan,marine4,40,species,L1 norm error,0.528940782064981
metaphlan,marine4,40,na,Weighted UniFrac error,0.0255325659651525
metaphlan,marine4,40,na,Unweighted UniFrac error,0.367422115406213
metaphlan,marine4,40,na,Weighted UniFrac (CAMI),3.03900651448412
metaphlan,marine4,40,na,Unweighted UniFrac (CAMI),1106
metaphlan,marine4,40,phylum,Sum of abundances,1
metaphlan,marine4,40,class,Sum of abundances,1
metaphlan,marine4,40,order,Sum of abundances,1
metaphlan,marine4,40,family,Sum of abundances,1
metaphlan,marine4,40,genus,Sum of abundances,1
metaphlan,marine4,40,species,Sum of abundances,0.971697891509368
metaphlan,marine4,40,phylum,Taxon counts,20
metaphlan,marine4,40,class,Taxon counts,27
metaphlan,marine4,40,order,Taxon counts,68
metaphlan,marine4,40,family,Taxon counts,117
metaphlan,marine4,40,genus,Taxon counts,183
metaphlan,marine4,40,species,Taxon counts,256
kraken,marine4,40,kingdom,Bray-Curtis distance,0.00820244204168488
kraken,marine4,40,phylum,Bray-Curtis distance,0.127477192174935
kraken,marine4,40,class,Bray-Curtis distance,0.143552698914314
kraken,marine4,40,order,Bray-Curtis distance,0.175110514391233
kraken,marine4,40,family,Bray-Curtis distance,0.228842833739135
kraken,marine4,40,genus,Bray-Curtis distance,0.295795958108531
kraken,marine4,40,species,Bray-Curtis distance,0.390125306604501
kraken,marine4,40,phylum,Shannon diversity,1.92490770108695
kraken,marine4,40,phylum,Shannon equitability,0.440537973236168
kraken,marine4,40,class,Shannon diversity,2.22166774565991
kraken,marine4,40,class,Shannon equitability,0.428282728298022
kraken,marine4,40,order,Shannon diversity,3.44923433373956
kraken,marine4,40,order,Shannon equitability,0.570592440296243
kraken,marine4,40,family,Shannon diversity,4.17603527366492
kraken,marine4,40,family,Shannon equitability,0.61761300461513
kraken,marine4,40,genus,Shannon diversity,4.90628862925989
kraken,marine4,40,genus,Shannon equitability,0.616046295736408
kraken,marine4,40,species,Shannon diversity,5.98556904393276
kraken,marine4,40,species,Shannon equitability,0.667978247039261
kraken,marine4,40,kingdom,True positives,2
kraken,marine4,40,kingdom,False negatives,0
kraken,marine4,40,kingdom,False positives,0
kraken,marine4,40,kingdom,Completeness,1
kraken,marine4,40,kingdom,Purity,1
kraken,marine4,40,kingdom,F1 score,1
kraken,marine4,40,kingdom,Jaccard index,1
kraken,marine4,40,phylum,True positives,29
kraken,marine4,40,phylum,False negatives,0
kraken,marine4,40,phylum,False positives,50
kraken,marine4,40,phylum,Completeness,1
kraken,marine4,40,phylum,Purity,0.367088607594937
kraken,marine4,40,phylum,F1 score,0.537037037037037
kraken,marine4,40,phylum,Jaccard index,0.367088607594937
kraken,marine4,40,class,True positives,51
kraken,marine4,40,class,False negatives,2
kraken,marine4,40,class,False positives,128
kraken,marine4,40,class,Completeness,0.962264150943396
kraken,marine4,40,class,Purity,0.284916201117318
kraken,marine4,40,class,F1 score,0.439655172413793
kraken,marine4,40,class,Jaccard index,0.281767955801105
kraken,marine4,40,order,True positives,104
kraken,marine4,40,order,False negatives,4
kraken,marine4,40,order,False positives,318
kraken,marine4,40,order,Completeness,0.962962962962963
kraken,marine4,40,order,Purity,0.246445497630332
kraken,marine4,40,order,F1 score,0.392452830188679
kraken,marine4,40,order,Jaccard index,0.244131455399061
kraken,marine4,40,family,True positives,172
kraken,marine4,40,family,False negatives,9
kraken,marine4,40,family,False positives,692
kraken,marine4,40,family,Completeness,0.950276243093923
kraken,marine4,40,family,Purity,0.199074074074074
kraken,marine4,40,family,F1 score,0.329186602870813
kraken,marine4,40,family,Jaccard index,0.197021764032073
kraken,marine4,40,genus,True positives,274
kraken,marine4,40,genus,False negatives,15
kraken,marine4,40,genus,False positives,2602
kraken,marine4,40,genus,Completeness,0.948096885813149
kraken,marine4,40,genus,Purity,0.0952712100139082
kraken,marine4,40,genus,F1 score,0.173143759873618
kraken,marine4,40,genus,Jaccard index,0.0947768938083708
kraken,marine4,40,species,True positives,271
kraken,marine4,40,species,False negatives,3
kraken,marine4,40,species,False positives,7520
kraken,marine4,40,species,Completeness,0.989051094890511
kraken,marine4,40,species,Purity,0.034783724810679
kraken,marine4,40,species,F1 score,0.0672039677619343
kraken,marine4,40,species,Jaccard index,0.0347703361560174
kraken,marine4,40,kingdom,L1 norm error,0.0164048840833698
kraken,marine4,40,phylum,L1 norm error,0.254936537542965
kraken,marine4,40,class,L1 norm error,0.287060896491964
kraken,marine4,40,order,L1 norm error,0.350077438160665
kraken,marine4,40,family,L1 norm error,0.456590127133954
kraken,marine4,40,genus,L1 norm error,0.581232145802737
kraken,marine4,40,species,L1 norm error,0.61639372604228
kraken,marine4,40,na,Weighted UniFrac error,0.0210531804319661
kraken,marine4,40,na,Unweighted UniFrac error,21.6274174481296
kraken,marine4,40,na,Weighted UniFrac (CAMI),2.55576684772063
kraken,marine4,40,na,Unweighted UniFrac (CAMI),66257.8679399999
kraken,marine4,40,phylum,Sum of abundances,0.999860000000001
kraken,marine4,40,class,Sum of abundances,0.999690000000002
kraken,marine4,40,order,Sum of abundances,0.999180000000005
kraken,marine4,40,family,Sum of abundances,0.998600000000012
kraken,marine4,40,genus,Sum of abundances,0.992080000000032
kraken,marine4,40,species,Sum of abundances,0.95936000000005
kraken,marine4,40,phylum,Taxon counts,79
kraken,marine4,40,class,Taxon counts,179
kraken,marine4,40,order,Taxon counts,422
kraken,marine4,40,family,Taxon counts,864
kraken,marine4,40,genus,Taxon counts,2876
kraken,marine4,40,species,Taxon counts,7791
sourmash,marine4,40,kingdom,Bray-Curtis distance,0.00561070688186748
sourmash,marine4,40,phylum,Bray-Curtis distance,0.143650648339913
sourmash,marine4,40,class,Bray-Curtis distance,0.185146972899706
sourmash,marine4,40,order,Bray-Curtis distance,0.254242666479931
sourmash,marine4,40,family,Bray-Curtis distance,0.331398335014942
sourmash,marine4,40,genus,Bray-Curtis distance,0.394458534939151
sourmash,marine4,40,species,Bray-Curtis distance,0.375303971180801
sourmash,marine4,40,phylum,Shannon diversity,1.8162281560266
sourmash,marine4,40,phylum,Shannon equitability,0.616833348857774
sourmash,marine4,40,class,Shannon diversity,2.07830642077883
sourmash,marine4,40,class,Shannon equitability,0.637889760639475
sourmash,marine4,40,order,Shannon diversity,3.28513268223753
sourmash,marine4,40,order,Shannon equitability,0.809057699789127
sourmash,marine4,40,family,Shannon diversity,3.8415139596044
sourmash,marine4,40,family,Shannon equitability,0.843570006622255
sourmash,marine4,40,genus,Shannon diversity,4.20249441494306
sourmash,marine4,40,genus,Shannon equitability,0.852908066739612
sourmash,marine4,40,species,Shannon diversity,4.60922102083386
sourmash,marine4,40,species,Shannon equitability,0.8691223870288
sourmash,marine4,40,kingdom,True positives,2
sourmash,marine4,40,kingdom,False negatives,0
sourmash,marine4,40,kingdom,False positives,0
sourmash,marine4,40,kingdom,Completeness,1
sourmash,marine4,40,kingdom,Purity,1
sourmash,marine4,40,kingdom,F1 score,1
sourmash,marine4,40,kingdom,Jaccard index,1
sourmash,marine4,40,phylum,True positives,19
sourmash,marine4,40,phylum,False negatives,10
sourmash,marine4,40,phylum,False positives,0
sourmash,marine4,40,phylum,Completeness,0.655172413793103
sourmash,marine4,40,phylum,Purity,1
sourmash,marine4,40,phylum,F1 score,0.791666666666667
sourmash,marine4,40,phylum,Jaccard index,0.655172413793103
sourmash,marine4,40,class,True positives,26
sourmash,marine4,40,class,False negatives,27
sourmash,marine4,40,class,False positives,0
sourmash,marine4,40,class,Completeness,0.490566037735849
sourmash,marine4,40,class,Purity,1
sourmash,marine4,40,class,F1 score,0.658227848101266
sourmash,marine4,40,class,Jaccard index,0.490566037735849
sourmash,marine4,40,order,True positives,58
sourmash,marine4,40,order,False negatives,50
sourmash,marine4,40,order,False positives,0
sourmash,marine4,40,order,Completeness,0.537037037037037
sourmash,marine4,40,order,Purity,1
sourmash,marine4,40,order,F1 score,0.698795180722892
sourmash,marine4,40,order,Jaccard index,0.537037037037037
sourmash,marine4,40,family,True positives,95
sourmash,marine4,40,family,False negatives,86
sourmash,marine4,40,family,False positives,0
sourmash,marine4,40,family,Completeness,0.524861878453039
sourmash,marine4,40,family,Purity,1
sourmash,marine4,40,family,F1 score,0.688405797101449
sourmash,marine4,40,family,Jaccard index,0.524861878453039
sourmash,marine4,40,genus,True positives,138
sourmash,marine4,40,genus,False negatives,151
sourmash,marine4,40,genus,False positives,0
sourmash,marine4,40,genus,Completeness,0.477508650519031
sourmash,marine4,40,genus,Purity,1
sourmash,marine4,40,genus,F1 score,0.646370023419204
sourmash,marine4,40,genus,Jaccard index,0.477508650519031
sourmash,marine4,40,species,True positives,187
sourmash,marine4,40,species,False negatives,87
sourmash,marine4,40,species,False positives,14
sourmash,marine4,40,species,Completeness,0.682481751824818
sourmash,marine4,40,species,Purity,0.930348258706468
sourmash,marine4,40,species,F1 score,0.787368421052632
sourmash,marine4,40,species,Jaccard index,0.649305555555556
sourmash,marine4,40,kingdom,L1 norm error,0.011221413763735
sourmash,marine4,40,phylum,L1 norm error,0.286645357646311
sourmash,marine4,40,class,L1 norm error,0.369871235815622
sourmash,marine4,40,order,L1 norm error,0.510226721086438
sourmash,marine4,40,family,L1 norm error,0.660160888527948
sourmash,marine4,40,genus,L1 norm error,0.767418832268723
sourmash,marine4,40,species,L1 norm error,0.583379638174139
sourmash,marine4,40,na,Weighted UniFrac error,0.0262033257333636
sourmash,marine4,40,na,Unweighted UniFrac error,0.455389166258256
sourmash,marine4,40,na,Weighted UniFrac (CAMI),3.18892408728291
sourmash,marine4,40,na,Unweighted UniFrac (CAMI),1379.16438356164
sourmash,marine4,40,phylum,Sum of abundances,0.995433789954338
sourmash,marine4,40,class,Sum of abundances,0.997716894977169
sourmash,marine4,40,order,Sum of abundances,1.00684931506849
sourmash,marine4,40,family,Sum of abundances,0.995433789954339
